gender resp	age	Head_Household	adults_num	gender1	age1	hh1	educ1	contrib1	gender2	age2	hh2	educ2	contrib2	gender3	age3	hh3	educ3	contrib3	gender4	age4	hh4	educ4	contrib4	gender5	age5	hh5	educ5	contrib5	gender6	age6	hh6	educ6	contrib6	gender7	age7	hh7	educ7	contrib7	gender8	age8	hh8	educ8	contrib8	gender9	age9	hh9	educ9	contrib9	gender10	age10	hh10	educ10	contrib10	children_num	children1_num	totalhhcompo	cfw_participation	leave	cfw_worker_num	cfw_age1	cfw_gend1	cfw_age2	cfw_gend2	cfw_age3	cfw_gend3	cfw_age4	cfw_gend4	cfw_age5	cfw_gend5	cashspend_num	spend_age1	spend_gend1	spend_influencer1	spend_age2	spend_gend2	spend_influencer2	spend_age3	spend_gend3	spend_influencer3	spend_age4	spend_gend4	spend_influencer4	spend_age5	spend_gend5	spend_influencer5	slctmonth1	daysworked1	currency1	amount1	slctmonth2	daysworked2	currency2	amount2	slctmonth3	daysworked3	currency3	amount3	slctmonth4	daysworked4	currency4	amount4	slctmonth5	daysworked5	currency5	amount5	slctmonth6	daysworked6	currency6	amount6	slctmonth7	daysworked7	currency7	amount7	why_selected	why	fairselection	level_effort	gender_supervisor	selected	selected_explain	trainings	salary_corect	salary_explain	salary_decided	salarydecision_explain	changes	youth	use1	use2	use3	usage1	usage2	usage3	usage4	usage5	usage6	usage7	usage8	usage9	usage10	usage11	usage12	usage13	usage14	usage15	usage16	usage17	usage18	usage19	usage20	usage21	usage22	usage23	usage24	usage25	usage26	project_lasted	effect_lasted	increased_exp Sorghum	increased_exp Wheat flour	increased_exp Maize	increased_exp Sugar	increased_exp Veg Oil	increased_exp Milk	increased_exp Rice	increased_exp Meat	increased_exp Fish	increased_exp Tea leaves	increased_exp Salt	increased_exp Cow pea	increased_exp Pasta	increased_exp Fruits	increased_exp Soap	increased_exp Water	increased_exp Health	increased_exp Clothes	increased_exp School - Madrassa	increased_exp School - Formal	increased_exp Kerozene	increased_exp Firewood	increased_exp Qhat	increased_exp Tools	increased_exp Books	increased_exp Education	increased_exp Not form above	diffcult_months January	diffcult_months February	diffcult_months March	diffcult_months April	diffcult_months May	diffcult_months June	diffcult_months July	diffcult_months August	diffcult_months September	diffcult_months October	diffcult_months November	diffcult_months December	reasonJan	reasonFeb	reasonMar	reasonApril	reasonMay	reasonJune	reasonJuly	reasonAug	reasonSep	reasonOct	reasonNov	reasonDec	investment	Livelihood category	skills	income_generation	ablegenerate_income	amt	more_work	More_work_no_explain	learning1	learning2	learning3	protection_learning1	protection_learning2	protection_learning3	region_clean	District_clean	Village_clean	male%	age_mean	age_median	educ_mean	educ_highest	educ_median	contrib%	contrib_tot	femalecontrib%	age HHH	gender HHH	cfw_worker_HH%	cfw_worker_women%	cfw_worker_age_mean	cfw_worker_age_median	cashspend_HH_member_%	cashspend_Women%	cashspend_age_ponderated	Total_CFW_earned_USD	Total_CFW_earned_per_familymember
Male	23	No	2	Male	53	Yes	Some primary school	Yes	Male	23	0	Completed secondary school	Yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	Yes	No	1	23	Male	0	0	0	0	0	0	0	0	2	53	Male	60	23	Male	40	0	0	0	0	0	0	0	0	0	March	26	YER	60000.0	April	20	YER	55000.0	May	0	0	0.0	June	0	0	0.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	No	0	Yes	Yes	Male	No	0	- Training in mixing light - training in tiling - making yoghurt	Yes	0	No	0	No change has occurred	I have no information about that	Tools	Wheat flour	Veg Oil	0	40.0	0.0	12.0	14.0	0.0	12.0	0.0	20	6.0	4.0	10.0	0.0	16.0	10.0	0.0	0.0	0.0	0	10	6.0	0	0.0	27.0	0	0.0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	due to work interruption	0	0	0	0	0	0	860	Daily wages for my work in a grocery store.	- Mixing light - tiling	in the tiles	No	0.0	Yes	0	It is the duty of every human being to protect his homeland.	None	None	The skill of mixing the inflorescence and using it is the skill of tiling	None	None	Alhadayda	Almurawaea	Alqatie	100.0	38.0	38.0	Some secondary school	Completed secondary school	Some secondary school	100.0	2	0.0	53	Male	50.0	0.0	23.0	23.0	100.0	0	41.0	460.0	153.33333333333334
Male	27	Yes	2	Male	27	Yes	No formal education	Yes	Female	25	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	Yes	Yes	1	27	Male	0	0	0	0	0	0	0	0	2	27	Male	50	25	Female	50	0	0	0	0	0	0	0	0	0	March	24	YER	144000.0	April	12	YER	75000.0	May	0	0	0.0	June	0	0	0.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	Yes	Because I'm hard and they needed a naughty	Yes	Yes	Male	Yes	Because I am hard and they needed apartments	If we are in training, we will train	Yes	0	No	0	My affairs were perfect, I worked every day and went to spend. We encountered some obstacles in the expenses	I do not know	Qhat	Meat	Milk	0	20.0	0.0	16.6	16.6	43.3	16.6	66.6	0	3.3	0.0	13.3	0.0	33.3	6.6	26.6	0.0	0.0	0	0	33.3	0	66.6	0.0	0	0.0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	All months are difficult, but one works hard. If a job happens, he works, and if a job happens, my Lord is generous	0	0	0	0	0	0	0	0	0	0	0	1200	daily payment	Positioning and downloading the stones	Without an empty job, there is no work or a job	No	0.0	Yes	0	The method of building stone for Yemenis	The old houses indicate the ancient history of Yemen	Nothing	Building the stone and positioning it correctly	Home renovation	Modify the stone bids	Sana'a	Alsabeyn	Bayt bus	50.0	26.0	26.0	Some primary school	Completed secondary school	Some primary school	50.0	1	0.0	27	Male	50.0	0.0	27.0	27.0	100.0	50	26.0	876.0	292.0
Male	30	No	5	Male	45	Yes	Completed secondary school	Yes	Female	43	0	No formal education	No	Male	30	0	Completed primary school	Yes	Male	20	0	Completed primary school	Yes	Male	18	0	Completed primary school	Yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	Yes	No	1	30	Male	0	0	0	0	0	0	0	0	1	45	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	May	7	USD	26.25	June	12	USD	45.0	August	15	USD	56.25	September	10	USD	37.5	October	18	USD	67.5	November	12	USD	45.0	December	3	USD	11.25	No	0	No	Yes	Male	No	0	Training in how to build and build ceramics	No	ارتفاع العمله الخارجيه مقابل العمله المحليه مما ادى الى ارتفاع المواد الغذائية وذلك حيث تعتبر مثل هذا الأعمال ممؤله من قبل منظمات حيث بيكون الأجر مرتفع خلاف العمل خاص	No	0	Increasing the family&#39;s income and ensuring continuity of work for seven months, which led to paying the rent for the house for four months in advance and increasing the purchase of food	When some young people were not accepted into the cash-for-work programme, some of them turned to their old work with reduced wages, and some of them did not work until this period.	Rice	Veg Oil	Fish	0	30.0	0.0	39.0	47.0	15.0	51.0	16.0	44	6.0	1.0	5.0	7.0	0.0	5.0	8.0	9.0	15.0	0	3	12.0	0	0.0	0.0	0	0.0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Construction work stopped due to the lack of demand for work during the blessed month of Ramadan	Decreased demand for work immediately after the holidays	0	0	0	0	0	0	0	900	construction work	You have not added any new skill to me	I work in construction	No	0.0	Yes	0	Shibam is an ancient archaeological area	The skyscrapers are called the first skyscrapers in the world	Built 500 years ago	Preserving the historical heritage	Restoration of ancient buildings	Raising awareness of the people about the importance of preserving the ancestral heritage	Hadramawt	Almukalaa	Hayu aleumaal	80.0	31.2	30.0	Completed primary school	Completed secondary school	Completed primary school	80.0	4	0.0	45	Male	20.0	0.0	30.0	30.0	20.0	0	45.0	288.75	48.125
Male	21	No	6	Male	60	Yes	Completed primary school	Yes	Female	43	0	Completed primary school	No	Female	32	0	Completed primary school	No	Female	29	0	Completed primary school	No	Male	26	0	Completed primary school	Yes	Male	22	0	Completed primary school	Yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	Yes	Yes	1	22	Male	0	0	0	0	0	0	0	0	3	60	Male	60	43	Female	20	22	Male	20	0	0	0	0	0	0	February	6	USD	22.5	March	15	USD	56.5	April	14	USD	52.5	January	0	0	0.0	May	0	0	0.0	June	0	0	0.0	July	0	0	0.0	Yes	The application for work in the cash-for-work program was registered by the Social Fund for Development, as well as because of my experience in this field	No	No	Male	Yes	The application for work in the cash-for-work program was registered by the Social Fund for Development, as well as because of my experience in this field	Wooden doors repair and maintenance	Yes	0	No	0	There have been no changes in my life because of the high food prices	Some are without work for the time being, and others have traveled abroad	Rice	Fish	Sugar	0	15.0	0.0	20.0	10.0	0.0	32.0	0.0	25	2.0	1.0	3.0	0.0	11.0	3.0	3.0	0.0	0.0	0	0	6.0	0	0.0	0.0	0	0.0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	Demand for construction decreases due to the month of Ramadan	After the holidays, there will be less demand for work	0	After Eid, the demand for work decreases	0	0	0	0	0	600	construction work	Learn the skill of polishing the wall with clay and white light	A tour guide	No	0.0	Yes	0	Shibam houses consist of five to six floors	It is famous for its markets, where ancient nomads came with camels to take supplies from the city of Shibam	skyscrapers are called	Preserving the historical heritage	Restoration of ancient buildings for their sustainability	0	Hadramawt	Almukalaa	Hayu aleumaal	50.0	35.333333333333336	30.5	Completed primary school	Completed primary school	Completed primary school	50.0	3	0.0	60	Male	16.666666666666664	0.0	22.0	22.0	50.0	20	49.0	131.5	18.785714285714285
Male	30	Yes	3	Male	30	Yes	Completed primary school	Yes	Female	25	0	Koranic school	No	Female	56	0	No formal education	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Yes	No	1	30	Male	0	0	0	0	0	0	0	0	2	30	Male	70	56	Female	30	0	0	0	0	0	0	0	0	0	February	24	USD	82.38	March	17	USD	58.35	April	12	USD	41.19	May	10	USD	34.325	June	0	0	0.0	July	0	0	0.0	August	0	0	0.0	Yes	Because the leader and supervisor of the work, the beneficiary was registered on the need to work with him	No	Yes	Male	Yes	Because the leader and supervisor of the work, the beneficiary was registered on the need to work with him	A course in how to connect water pipes and a course in electricity and how to maintain	No	بسبب ارتفاع أسعار المواد الغذائية وانهيار العمله المحليه مقابل العمله الخارجيه تعتبر الأجرة اليوميه منخفضة	No	0	Improving the family&#39;s living situation, but slightly, due to the low daily wage and its fast running out	Some of them went and worked for them with personal cards when they refused them because they did not meet the conditions because they did not have personal cards with them, and some moved to another job.	Rice	Fish	Sugar	0	25.0	0.0	35.0	31.0	5.0	40.0	0.0	38	2.0	1.0	3.0	5.0	0.0	2.0	6.0	14.0	0.0	0	0	9.0	0	0.0	0.0	0	0.0	6	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Because of the cessation of work in the program and the failure to return to work a second time, and the lack of demand for construction in this month due to the increase in the foreign currency against the local currency	0	0	0	0	0	350	Building	The skill of polishing the walls of houses with white cement and light	construction work	No	0.0	Yes	0	Shibam was built 600 years ago.	The world's first skyscrapers	It links several adjacent houses with each other, and a door in the middle of the house is a link between them	Educate the people to preserve the antiquities	Restoration and maintenance of ancient buildings	Home renovation inside and out	Hadramawt	Almukalaa	Hayu aleumaal	33.33333333333333	37.0	30.0	Koranic school	Completed primary school	Koranic school	33.33333333333333	1	0.0	30	Male	33.33333333333333	0.0	30.0	30.0	66.66666666666666	30	37.8	216.245	72.08166666666666
Male	22	No	3	Male	40	Yes	Completed primary school	Yes	Female	37	0	Completed primary school	No	Male	22	0	Completed primary school	Yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Yes	No	1	22	Male	0	0	0	0	0	0	0	0	3	40	Male	50	22	Male	40	37	Female	10	0	0	0	0	0	0	January	12	USD	45.0	February	12	USD	45.0	March	15	USD	56.25	September	10	USD	37.5	October	12	USD	45.0	November	7	USD	26.25	December	5	USD	18.75	No	0	Yes	Yes	Male	No	0	Learn how to install and design ceramics and decoration	Yes	0	No	0	The household&#39;s living income rose, paying off debts to the grocer&#39;s owner	Some have returned to their old work and some young people are not working yet	Rice	Sugar	Wheat flour	0	40.0	0.0	45.0	37.0	0.0	65.0	0.0	33	6.0	3.0	10.0	8.0	0.0	9.0	7.0	0.0	0.0	0	0	10.0	0	0.0	0.0	0	0.0	9	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	The demand for construction stopped due to the holy month of Ramadan	0	0	0	0	0	0	0	0	400	construction work	Paving the ground with stone and how to weigh the place of the stone and the ground	A builder	No	0.0	Yes	0	Shibam is a historical city	A number of residential buildings are still inhabited by people	The ground floor of the historical buildings is called the stouh, where the sheep are kept and the foodstuffs are preserved, and it is made up of small rooms	Restoration of ancient buildings inside and outside the house	Development of the museum to preserve antiquities	None	Hadramawt	Almukalaa	Hayu aleumaal	66.66666666666666	33.0	37.0	Completed primary school	Completed primary school	Completed primary school	66.66666666666666	2	0.0	40	Male	33.33333333333333	0.0	22.0	22.0	100.0	10	32.5	273.75	91.25
Male	28	Yes	2	Male	28	Yes	Completed primary school	Yes	Female	19	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	Yes	Yes	1	28	Male	0	0	0	0	0	0	0	0	1	28	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	May	12	USD	39.74	June	17	USD	56.3	July	8	USD	26.49	August	24	USD	79.48	September	17	USD	56.3	January	0	0	0.0	February	0	0	0.0	Yes	Because of work experience and construction	No	No	Male	Yes	Because of work experience and construction	engraving on wood	Yes	0	No	0	Increase the purchase of food during the months of legitimate work	Some of the young people are without work until now, while others went to look for a new job	Rice	Fish	Wheat flour	0	38.0	0.0	30.0	33.0	0.0	50.0	0.0	45	4.0	3.0	8.0	0.0	0.0	6.0	9.0	20.0	0.0	0	0	12.0	0	0.0	0.0	0	0.0	6	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Construction work stops due to Ramadan, the demand for construction workers decreases	The rise in the prices of building materials and their fluctuations due to the high exchange rate, the demand for construction workers stopped	0	0	0	0	0	0	0	450	A builder	How to restore ancient buildings with caution	A builder	No	0.0	Yes	0	The world's first skyscrapers	The foundation of the archaeological buildings, which is the ground floor, was tied with an iron belt to give the building strength	None	Preserving the historical heritage	Ongoing restoration of these buildings	None	Hadramawt	Almukalaa	Hayu aleumaal	50.0	23.5	23.5	Completed primary school	Completed primary school	Completed primary school	50.0	1	0.0	28	Male	50.0	0.0	28.0	28.0	50.0	0	28.0	258.31	64.5775
Male	31	Yes	2	Male	31	Yes	Completed primary school	Yes	Female	24	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	Yes	Yes	1	31	Male	0	0	0	0	0	0	0	0	1	31	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	June	6	USD	7.5	January	0	0	0.0	February	0	0	0.0	March	0	0	0.0	April	0	0	0.0	May	0	0	0.0	July	0	0	0.0	Yes	He complained about his living conditions to the project supervisor	No	No	Male	Yes	He complained about his living conditions to the project supervisor	Engraving on the wall and wood	Yes	0	No	0	Nothing has changed in my life because I only worked for six days	Some of them are unemployed, while others have moved to areas near Shibam to work	Fish	Fruits	Salt	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	The demand for construction decreased and stopped during the blessed month of Ramadan	0	0	0	0	0	0	0	0	400	auctioneer and sheep seller	I did not acquire any skill because of the short period of work in the cash-for-work program, which is only six days	auctioneer and sheep seller	No	0.0	Yes	0	The historical city of Shibam was built 500 years ago	Built of clay	They are called skyscrapers	Heritage preservation	Restoration of ancient buildings	None	Hadramawt	Almukalaa	Hayu aleumaal	50.0	27.5	27.5	Completed primary school	Completed primary school	Completed primary school	50.0	1	0.0	31	Male	50.0	0.0	31.0	31.0	50.0	0	31.0	7.5	1.875
Male	45	Yes	4	Male	45	Yes	Completed primary school	Yes	Female	40	0	Completed primary school	No	Female	20	0	Completed secondary school	No	Female	18	0	Some secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	Yes	No	1	45	Male	0	0	0	0	0	0	0	0	1	45	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	January	12	USD	55.0	February	6	USD	27.5	March	6	USD	27.5	September	6	USD	27.5	October	6	USD	27.5	December	5	USD	23.0	November	6	USD	27.5	Yes	The construction teacher made a request that I be with him during work	No	Yes	Male	Yes	The construction teacher made a request that I be with him during work	How to build and pave ceramics	Yes	0	Yes	مركز الجمعية الطينية في شبام  	The change in terms of foodstuffs is little due to the high prices of foodstuffs and the rise in foreign currency against the local currency	Sitting without work and some moved to neighboring areas to work	Rice	Fish	Wheat flour	0	35.0	0.0	28.0	20.0	0.0	46.0	0.0	40	2.0	1.0	2.0	0.0	0.0	2.0	6.0	0.0	20.0	4	0	9.0	0	0.0	0.0	0	0.0	8	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Weak demand for construction due to high prices of building materials and construction halt	Weak demand for construction due to high prices of building materials and construction halt	0	0	0	0	0	0	350	construction work	Learn how to mix Noura, which is white cement, and how to polish the wall with it	I work in construction	No	0.0	Yes	0	Shibam was built 500 years ago	It consists of 6 floors and 5 floors high	The last floor in the ancient houses of Shibam is called Marawih, and the first floor is called Stouh	Preserving the historical heritage	Renovation of buildings inside and out	None	Hadramawt	Almukalaa	Hayu aleumaal	25.0	30.75	30.0	Some secondary school	Completed secondary school	Some secondary school	25.0	1	0.0	45	Male	25.0	0.0	45.0	45.0	25.0	0	45.0	215.5	35.916666666666664
Male	35	Yes	2	Male	35	Yes	Vocational	Yes	Female	27	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	Yes	Yes	0	0	0	0	0	0	0	0	0	0	0	2	35	Male	50	27	Female	50	0	0	0	0	0	0	0	0	0	August	20	YER	440000.0	September	20	YER	480000.0	October	20	YER	480000.0	November	20	YER	480000.0	December	20	YER	600000.0	January	0	0	0.0	February	0	0	0.0	Yes	I have experience in the restoration of ancient timber buildings, and before that I worked in the restoration of the Al-Ashrafiya Mosque and School in Taiz Governorate.	Yes	Yes	Male	No	0	Gypsum work exercises	Yes	0	No	0	I worked for them for several months so I was able to save some money to build my house	I do not know	Rice	Veg Oil	Not form above	10	50.0	10.0	50.0	80.0	30.0	150.0	50.0	50	15.0	3.0	0.0	7.0	80.0	80.0	40.0	150.0	120.0	0	150	0.0	0	200.0	50.0	0	70.0	0	3	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Because of the Corona virus, the housewife was infected with it	0	0	0	0	0	0	0	0	0	0	0	200	A stone mason or a khat seller	How to deal with archaeological sites	A stone mason or a khat seller	Yes	150.0	Yes	0	The buildings that exist from ancient times range from 200 to 250 years old, such as the Tarmoom House	Preserving the archaeological buildings because they are the history of our civilization	Most of the buildings are built of stone and wood	Domain maintenance of archaeological sites	None	None	Eden	Alshaeb	Anma'	50.0	31.0	31.0	Some secondary school	Some secondary school	Some secondary school	50.0	1	0.0	35	Male	0.0	0.0	32.31	32.31	100.0	50	31.0	9920.0	1653.3333333333333
Male	30	Yes	2	Male	30	Yes	Completed primary school	Yes	Female	26	0	No formal education	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	7	Yes	No	1	30	Male	0	0	0	0	0	0	0	0	1	30	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	July	6	YER	120000.0	August	5	YER	100000.0	September	5	YER	100000.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	January	0	0	0.0	Yes	Because I have a great skill in cutting stone	Yes	No	Male	Yes	I was chosen because I have a great skill in cutting stone	Modern stone cutting exercises	No	المستحق اقل بكثير من كمية الجهد المبذول في قطع الحجارة ولكن نظرا لعدم توفر فرص عمل وافقت على المشاركة بالمشروع	No	0	Slight improvement in physical condition	Some did not find another job	Wheat flour	Tools	Qhat	0	156.0	0.0	24.0	21.0	0.0	21.0	0.0	18	6.0	2.0	45.0	0.0	0.0	12.0	0.0	0.0	6.0	0	0	0.0	0	75.0	151.0	0	0.0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	For lack of financial income	For lack of financial income	200	Freelance work in the field of stone cutting	I gained more skill in cutting stone from mountains during the project period	Freelance work (stone cutting)	No	0.0	Yes	0	My work was confined to the mountains and I didn't care about anything else	None	None	I have no information about that	None	None	Alhadayda	Almurawaea	Alqatie	50.0	28.0	28.0	Some primary school	Completed primary school	Some primary school	50.0	1	0.0	30	Male	50.0	0.0	30.0	30.0	50.0	0	30.0	1280.0	182.85714285714286
Male	26	Yes	2	Male	26	Yes	Completed primary school	Yes	Female	18	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	Yes	No	1	26	Male	0	0	0	0	0	0	0	0	1	26	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	March	15	YER	50000.0	April	15	YER	15.0	May	5	YER	9000.0	June	0	0	0.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	Yes	I submitted my details to the fund and was nominated	Yes	Yes	Male	Yes	I submitted my details to the fund and was nominated	Training in the field of incinerators for yajur	Yes	0	No	0	There was no change because the period was very short	I have no information about that	Qhat	Fruits	Fish	0	14.0	0.0	12.0	14.0	0.0	14.0	0.0	17	8.0	5.0	0.0	0.0	20.0	10.0	4.0	0.0	0.0	0	0	13.0	0	53.0	0.0	0	0.0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	lack of spending	lack of income	0	0	0	0	0	0	1500	A builder	I did not acquire any additional skills during the project period	A builder	No	0.0	Yes	0	Yemen is the land of civilizations and has an ancient history	The ancient heritage belongs to all Yemenis	None	Ancient monuments must be preserved and restored	None	None	Alhadayda	Almurawaea	Alqatie	50.0	22.0	22.0	Completed primary school	Completed primary school	Completed primary school	50.0	1	0.0	26	Male	50.0	0.0	26.0	26.0	50.0	0	26.0	236.06	59.015
Male	22	Yes	4	Male	22	Yes	No formal education	Yes	Female	45	0	No formal education	No	Female	24	0	Some primary school	No	Female	20	0	Some primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	7	Yes	No	1	22	Male	0	0	0	0	0	0	0	0	1	22	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	February	25	YER	311000.0	March	25	YER	311000.0	April	25	YER	311000.0	May	25	YER	311000.0	June	25	YER	25.0	July	25	YER	311000.0	August	25	YER	311000.0	Yes	I was nominated by the contractor	Yes	Yes	Male	Yes	I was nominated by the contractor	None	Yes	0	No	0	My physical condition has improved	I have no information about that	Not form above	Wheat flour	Qhat	0	217.0	0.0	56.0	35.0	0.0	57.0	0.0	35	14.0	14.0	0.0	0.0	0.0	35.0	42.0	0.0	0.0	0	0	42.0	0	154.0	0.0	0	0.0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	The high cost of living and the lack of job opportunities and a source of income	0	0	504	driver in the affirmative	I learned some skills about yagur in terms of its transportation, manufacturing method and construction with yagur	Babur driver	No	0.0	Yes	0	Yemen has an ancient civilized history	None	None	The importance of preserving and restoring archaeological buildings because they are the wealth and history of all Yemenis	None	None	Alhadayda	Almurawaea	Alqatie	25.0	27.75	23.0	Koranic school	Some primary school	Koranic school	25.0	1	0.0	22	Male	25.0	0.0	22.0	22.0	25.0	0	22.0	7464.1	1066.3
Male	24	Yes	2	Male	24	Yes	Vocational	Yes	Female	20	0	Vocational	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	Yes	No	1	24	Male	0	0	0	0	0	0	0	0	1	24	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	September	23	YER	230000.0	October	23	YER	230000.0	November	0	0	0.0	December	0	0	0.0	January	0	0	0.0	February	0	0	0.0	March	0	0	0.0	Yes	I was selected for my expertise in stone cutting, masonry, carpentry and decoration	Yes	Yes	Male	Yes	I was selected for my expertise in stone cutting, masonry, carpentry and decoration	Any training that would raise my professional and practical competencies	Yes	0	No	0	My physical condition improved	I have no information about that	Not form above	Qhat	Fruits	0	30.0	0.0	16.0	20.0	0.0	22.0	30.0	22	4.0	4.0	10.0	0.0	40.0	8.0	30.0	0.0	0.0	0	0	12.0	0	12.0	0.0	0	0.0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	High cost of living and low income	3000	free work	- Regarding occupational safety - How to crush stone - Some skills in construction	Construction and free crushing field	Yes	60.0	Yes	0	Yemen is the source of ancient civilizations	The ancient heritage is a gain for all Yemenis	Ancient buildings are a national treasure that must be preserved	Old buildings must be preserved and restored	Not to demolish or obliterate the ancient Yemeni heritage	None	Alhadayda	Almurawaea	Alqatie	50.0	22.0	22.0	Some secondary school	Some secondary school	Some secondary school	50.0	1	0.0	24	Male	50.0	0.0	24.0	24.0	50.0	0	24.0	1840.0	460.0
